link,nb_likes,nb_post_comments,likesPerSubs,commentsPerSubs,subs
CdYOI4LMoNj,114,2,1839.0590776800984,32.26419434526488,0.061988220706757594
CdYb8wptW1K,191,0,3081.2305599727965,0.0,0.061988220706757594
CdYs80fOR2B,120,0,1935.851660715893,0.0,0.061988220706757594
CdYzzEXKjS7,105,1,1693.8702031264065,16.13209717263244,0.061988220706757594
CdaIdWwshqL,358,8,5775.290787802414,129.05677738105953,0.061988220706757594
CdaXaAxsgAT,208,3,3355.476211907548,48.396291517897325,0.061988220706757594
CdaxVGkuclk,95,1,1532.5492314000821,16.13209717263244,0.061988220706757594
Cda0tblIrZW,302,6,4871.893346134998,96.79258303579465,0.061988220706757594
CdbEB9nOcuO,127,1,2048.7763409243203,16.13209717263244,0.061988220706757594
CdbTbwwlJFO,98,0,1580.9455229179794,0.0,0.061988220706757594
CdcrcKUsrTf,352,4,5678.49820476662,64.52838869052977,0.061988220706757594
Cdc5vNuIBKF,69,5,1113.1147049116385,80.66048586316221,0.061988220706757594
CddCbyOsREe,58,0,935.6616360126817,0.0,0.061988220706757594
CddczDGOmE2,137,0,2210.0973126506447,0.0,0.061988220706757594
Cddukb-oxoa,31,1,500.0950123516057,16.13209717263244,0.061988220706757594
CdfOCppsz9i,534,8,8614.539890185724,129.05677738105953,0.061988220706757594
CdfiqbQsTxP,83,1,1338.9640653284928,16.13209717263244,0.061988220706757594
CdfyLAGowjr,179,0,2887.645393901207,0.0,0.061988220706757594
CdgBpyhOdYg,320,4,5162.271095242381,64.52838869052977,0.061988220706757594
CdgRHQfqBxT,283,8,4565.383499854981,129.05677738105953,0.061988220706757594
Cdh1tU6s9g4,195,8,3145.7589486633265,129.05677738105953,0.061988220706757594
CdiGTi8s-OY,421,9,6791.612909678258,145.188874553692,0.061988220706757594
CdiaUosIjB7,55,0,887.2653444947844,0.0,0.061988220706757594
Cdim6O4ufxa,416,10,6710.952423815096,161.32097172632442,0.061988220706757594
Cdi2Cb1OxEd,124,1,2000.3800494064228,16.13209717263244,0.061988220706757594
Cdkmg3tMOIR,192,7,3097.362657145429,112.92468020842709,0.061988220706757594
Cdk19K2Msyi,135,4,2177.8331183053797,64.52838869052977,0.061988220706757594
CdlE1e1MPdh,143,2,2306.889895686439,32.26419434526488,0.061988220706757594
Cdm32Utu1xv,296,14,4775.100763099203,225.84936041685418,0.061988220706757594
CdnRgiHgQvP,187,1,3016.7021712822666,16.13209717263244,0.061988220706757594
CdnleEfoC44,249,5,4016.8921959854783,80.66048586316221,0.061988220706757594
Cdn6eT8t06l,279,3,4500.855111164451,48.396291517897325,0.061988220706757594
CdoB076Nt5u,344,3,5549.44142738556,48.396291517897325,0.061988220706757594
CdoJH6wFb-w,57,2,919.5295388400492,32.26419434526488,0.061988220706757594
CdoMyelt_Ti,569,4,9179.16329122786,64.52838869052977,0.061988220706757594
CdoWtpYIlhG,201,0,3242.551531699121,0.0,0.061988220706757594
Cdoa9hhr4Wx,86,0,1387.36035684639,0.0,0.061988220706757594
CdpbSH1OPIz,230,1,3710.382349705462,16.13209717263244,0.061988220706757594
Cdpmnn5sn-d,232,40,3742.646544050727,645.2838869052977,0.061988220706757594
Cdp0MgyoLGn,43,0,693.680178423195,0.0,0.061988220706757594
CdqON_xt4be,292,3,4710.572374408674,48.396291517897325,0.061988220706757594
CdqYKqAOtAh,96,1,1548.6813285727144,16.13209717263244,0.061988220706757594
CdqnnrEIYHR,123,3,1984.2479522337903,48.396291517897325,0.061988220706757594
CdselaBOKf4,130,2,2097.1726324422175,32.26419434526488,0.061988220706757594
CdspqXuINRV,82,1,1322.8319681558603,16.13209717263244,0.061988220706757594
Cds2HLSslfQ,202,4,3258.683628871753,64.52838869052977,0.061988220706757594
CdtQMHxu60x,84,1,1355.0961625011253,16.13209717263244,0.061988220706757594
CduoJdRMyBK,124,0,2000.3800494064228,0.0,0.061988220706757594
Cdu5ZbtoX6c,91,2,1468.0208427095522,32.26419434526488,0.061988220706757594
CdvICBBMIEg,34,0,548.4913038695031,0.0,0.061988220706757594
CdvJNDJM56W,147,4,2371.418284376969,64.52838869052977,0.061988220706757594
CdvrJwVOzi9,118,10,1903.5874663706281,161.32097172632442,0.061988220706757594
Cdv4FM3sLkx,54,1,871.1332473221519,16.13209717263244,0.061988220706757594
CdxHFZsOyt1,381,37,6146.32902277296,596.8875953874003,0.061988220706757594
CdxqQIcousg,60,3,967.9258303579466,48.396291517897325,0.061988220706757594
Cdx3RQysmgp,169,3,2726.324422174883,48.396291517897325,0.061988220706757594
CdyIfLxuqDo,97,5,1564.8134257453469,80.66048586316221,0.061988220706757594
CdyQLLcLZ_3,504,12,8130.576975006751,193.5851660715893,0.061988220706757594
CdyZjmeNnWl,152,9,2452.0787702401312,145.188874553692,0.061988220706757594
CdyjwhXl7ve,75,1,1209.9072879474331,16.13209717263244,0.061988220706757594
Cd0pozqIbAE,45,1,725.9443727684599,16.13209717263244,0.061988220706757594
Cd0thAAuocA,154,0,2484.342964585396,0.0,0.061988220706757594
Cd2kYiPrUxq,262,4,4226.6094592296995,64.52838869052977,0.061988220706757594
Cd2rC_SJfjg,82,1,1322.8319681558603,16.13209717263244,0.061988220706757594
Cd3V8TnN5tp,137,4,2210.0973126506447,64.52838869052977,0.061988220706757594
Cd3lbP_t9XO,143,1,2306.889895686439,16.13209717263244,0.061988220706757594
Cd41cEsMXpx,106,1,1710.002300299039,16.13209717263244,0.061988220706757594
Cd5DM6csUkg,181,8,2919.909588246472,129.05677738105953,0.061988220706757594
Cd5UWGIMbOU,388,5,6259.2537029813875,80.66048586316221,0.061988220706757594
Cd51ue2OJg9,349,7,5630.101913248723,112.92468020842709,0.061988220706757594
Cd6EZw5rApd,90,3,1451.8887455369197,48.396291517897325,0.061988220706757594
Cd6Oto1IuP6,183,3,2952.173782591737,48.396291517897325,0.061988220706757594
Cd7cVN7sBni,257,22,4145.948973366538,354.90613779791374,0.061988220706757594
Cd71w2yOlzm,173,5,2790.8528108654127,80.66048586316221,0.061988220706757594
Cd7_hoqLsEh,235,1,3791.042835568624,16.13209717263244,0.061988220706757594
Cd8Wy9JuotF,154,1,2484.342964585396,16.13209717263244,0.061988220706757594
Cd8gsztuPxk,161,7,2597.2676447938234,112.92468020842709,0.061988220706757594
Cd8svTblvCm,95,2,1532.5492314000821,32.26419434526488,0.061988220706757594
Cd-OtUHsHs7,367,21,5920.479662356106,338.7740406252813,0.061988220706757594
Cd-nWFbIXhE,285,3,4597.647694200246,48.396291517897325,0.061988220706757594
Cd-3O37O99u,143,6,2306.889895686439,96.79258303579465,0.061988220706757594
CeA_XGXsFTj,265,8,4275.005750747598,129.05677738105953,0.061988220706757594
CeBUAHwsjSQ,252,4,4065.2884875033756,64.52838869052977,0.061988220706757594
CeBhl6oIunu,296,17,4775.100763099203,274.24565193475155,0.061988220706757594
CeBy0CSOTTV,100,1,1613.2097172632443,16.13209717263244,0.061988220706757594
CeDMpPPOLqG,341,14,5501.045135867663,225.84936041685418,0.061988220706757594
CeDpXeNMFQm,70,2,1129.246802084271,32.26419434526488,0.061988220706757594
CeD40R9uz9_,163,4,2629.5318391390883,64.52838869052977,0.061988220706757594
CeENf4-p3gS,77,1,1242.171482292698,16.13209717263244,0.061988220706757594
CeEXn2UIAB8,94,4,1516.4171342274497,64.52838869052977,0.061988220706757594
CeGCCyBIS4s,283,6,4565.383499854981,96.79258303579465,0.061988220706757594
CeGSmm7ryop,224,7,3613.589766669667,112.92468020842709,0.061988220706757594
CeGkfONugOA,106,1,1710.002300299039,16.13209717263244,0.061988220706757594
CeIrBXFs8PR,71,0,1145.3788992569034,0.0,0.061988220706757594
CeI2Px3ufEb,412,4,6646.424035124566,64.52838869052977,0.061988220706757594
CeJHZTOu64K,152,1,2452.0787702401312,16.13209717263244,0.061988220706757594
CeJW8PRuLic,99,1,1597.0776200906118,16.13209717263244,0.061988220706757594
CeJkAOlM4Gh,125,1,2016.5121465790553,16.13209717263244,0.061988220706757594
CeLAtTesooi,152,3,2452.0787702401312,48.396291517897325,0.061988220706757594
CeLjozKu8nn,211,1,3403.8725034254453,16.13209717263244,0.061988220706757594
CeLx_fvud_F,228,21,3678.118155360197,338.7740406252813,0.061988220706757594
CeMF-lGMXG3,138,0,2226.229409823277,0.0,0.061988220706757594
CeNfNeuOZEi,68,0,1096.9826077390062,0.0,0.061988220706757594
CeNkoJtsJki,93,6,1500.2850370548172,96.79258303579465,0.061988220706757594
CeN_AxhsFBr,153,5,2468.2108674127635,80.66048586316221,0.061988220706757594
CeOV9oXOGUT,501,6,8082.180683488854,96.79258303579465,0.061988220706757594
CeOhApnNrFa,207,5,3339.344114734916,80.66048586316221,0.061988220706757594
CeOuSlctEk4,211,1,3403.8725034254453,16.13209717263244,0.061988220706757594
CeO7-2mIC1R,56,0,903.3974416674167,0.0,0.061988220706757594
CeQAnK2LE4M,874,18,14099.452928880755,290.377749107384,0.061988220706757594
CeQVOxrs-r-,271,4,4371.798333783392,64.52838869052977,0.061988220706757594
CeQi8BlI2fX,38,2,613.0196925600328,32.26419434526488,0.061988220706757594
CeQwvytuyph,37,0,596.8875953874003,0.0,0.061988220706757594
CeQ-klnunwf,167,4,2694.060227829618,64.52838869052977,0.061988220706757594
CeRRkNsgwer,242,9,3903.967515777051,145.188874553692,0.061988220706757594
CeRaErzuavr,102,1,1645.473911608509,16.13209717263244,0.061988220706757594
CeSrE-hsoMM,281,29,4533.1193055097165,467.83081800634085,0.061988220706757594
CeS8T4sM93k,105,3,1693.8702031264065,48.396291517897325,0.061988220706757594
CeTQi1Ao5zf,292,5,4710.572374408674,80.66048586316221,0.061988220706757594
CeTY5k6u3AL,92,0,1484.1529398821847,0.0,0.061988220706757594
CeTuoDIu1ZK,77,3,1242.171482292698,48.396291517897325,0.061988220706757594
CeVKML1OEe-,86,3,1387.36035684639,48.396291517897325,0.061988220706757594
CeVZc9qgNv6,97,1,1564.8134257453469,16.13209717263244,0.061988220706757594
CeVssYbMjbw,104,0,1677.738105953774,0.0,0.061988220706757594
CeWBHtjIVUZ,85,0,1371.2282596737575,0.0,0.061988220706757594
CeWQi_jM2m8,432,14,6969.065978577215,225.84936041685418,0.061988220706757594
CeWheH6FR_0,69,0,1113.1147049116385,0.0,0.061988220706757594
CeX-a12sIgQ,366,11,5904.347565183474,177.45306889895687,0.061988220706757594
CeYQtwRMGbA,332,3,5355.856261313971,48.396291517897325,0.061988220706757594
CeYmd3crACV,189,0,3048.9663656275316,0.0,0.061988220706757594
CeYzpm0Iv4x,90,1,1451.8887455369197,16.13209717263244,0.061988220706757594
CeZA0QQjqzJ,97,0,1564.8134257453469,0.0,0.061988220706757594
CeavydkMx8D,787,20,12695.960474861733,322.64194345264883,0.061988220706757594
Cea-GMFslzn,187,7,3016.7021712822666,112.92468020842709,0.061988220706757594
CebKvnGoE1N,61,1,984.057927530579,16.13209717263244,0.061988220706757594
CebYkLzOxrY,127,0,2048.7763409243203,0.0,0.061988220706757594
CebmuCVuSsl,145,4,2339.154090031704,64.52838869052977,0.061988220706757594
CedQmYGsOeA,179,7,2887.645393901207,112.92468020842709,0.061988220706757594
CediT-kOlAE,89,0,1435.7566483642875,0.0,0.061988220706757594
Ced2h2yuPDx,129,1,2081.0405352695852,16.13209717263244,0.061988220706757594
CefgHK9OlJP,79,1,1274.4356766379628,16.13209717263244,0.061988220706757594
Cef_4tMuk1o,221,3,3565.1934751517697,48.396291517897325,0.061988220706757594
CegNZwTIxSh,51,2,822.7369558042545,32.26419434526488,0.061988220706757594
CegiOxxtasc,98,2,1580.9455229179794,32.26419434526488,0.061988220706757594
CegsZwSInWm,76,0,1226.0393851200656,0.0,0.061988220706757594
CeiCNX9In6t,91,5,1468.0208427095522,80.66048586316221,0.061988220706757594
CeiIn7HOmfY,121,4,1951.9837578885256,64.52838869052977,0.061988220706757594
CeiTc_xsMg3,323,7,5210.6673867602785,112.92468020842709,0.061988220706757594
CeirdfNpBfY,266,2,4291.137847920229,32.26419434526488,0.061988220706757594
Cei5Mh4uKL5,105,6,1693.8702031264065,96.79258303579465,0.061988220706757594
Cekm_HQOXJ9,194,2,3129.6268514906938,32.26419434526488,0.061988220706757594
Cek-9x7OO-Y,590,40,9517.937331853142,645.2838869052977,0.061988220706757594
CelTmbbMOUf,69,0,1113.1147049116385,0.0,0.061988220706757594
CelhTNzI5Qd,77,5,1242.171482292698,80.66048586316221,0.061988220706757594
Cel17ukswHM,58,0,935.6616360126817,0.0,0.061988220706757594
Cengk3Xrtib,184,2,2968.3058797643694,32.26419434526488,0.061988220706757594
Cen4ZKBOcuV,104,0,1677.738105953774,0.0,0.061988220706757594
CeoGG3DIDBF,54,1,871.1332473221519,16.13209717263244,0.061988220706757594
CeoT33uuxXi,367,5,5920.479662356106,80.66048586316221,0.061988220706757594
CeoeQz5MX7F,161,2,2597.2676447938234,32.26419434526488,0.061988220706757594
Cep-1Y_uvm-,192,17,3097.362657145429,274.24565193475155,0.061988220706757594
CeqP_T_ONq3,350,2,5646.2340104213545,32.26419434526488,0.061988220706757594
CeqhKlLuLju,124,0,2000.3800494064228,0.0,0.061988220706757594
CeqxMr9OI9L,148,5,2387.5503815496013,80.66048586316221,0.061988220706757594
CerAnlvMTQh,191,0,3081.2305599727965,0.0,0.061988220706757594
Cesp_MqOcbP,282,0,4549.251402682349,0.0,0.061988220706757594
Ces5ixNOFZm,181,3,2919.909588246472,48.396291517897325,0.061988220706757594
CetM3lxOkFr,97,4,1564.8134257453469,64.52838869052977,0.061988220706757594
CetbLI_uH2c,119,0,1919.7195635432606,0.0,0.061988220706757594
Cetl0sfOlik,399,8,6436.706771880345,129.05677738105953,0.061988220706757594
CetvJTjOSF7,168,0,2710.1923250022505,0.0,0.061988220706757594
Cet-9-yO6av,182,7,2936.0416854191044,112.92468020842709,0.061988220706757594
CeuFHUYMP7i,395,1,6372.178383189815,16.13209717263244,0.061988220706757594
Ceu6IkiO4jx,857,17,13825.207276946003,274.24565193475155,0.061988220706757594
CevIZ6oI471,132,12,2129.4368267874825,193.5851660715893,0.061988220706757594
CevVr6GMFkn,248,1,4000.7600988128456,16.13209717263244,0.061988220706757594
CevxoZ-uH34,118,1,1903.5874663706281,16.13209717263244,0.061988220706757594
CewFz8SugTa,241,23,3887.8354186044185,371.03823497054617,0.061988220706757594
CewMi5zIUHC,31,1,500.0950123516057,16.13209717263244,0.061988220706757594
CewTlCSuHZy,75,0,1209.9072879474331,0.0,0.061988220706757594
CexhofhMTGI,300,1,4839.6291517897325,16.13209717263244,0.061988220706757594
CeyWCMkMEiw,124,4,2000.3800494064228,64.52838869052977,0.061988220706757594
CeycJuYo94l,27,0,435.56662366107594,0.0,0.061988220706757594
CeyujDxusNB,584,12,9421.144748817347,193.5851660715893,0.061988220706757594
CezDRvYjwEB,78,1,1258.3035794653306,16.13209717263244,0.061988220706757594
Ce0HzZpu2iJ,171,0,2758.5886165201478,0.0,0.061988220706757594
Ce0g5ZpMU-1,114,0,1839.0590776800984,0.0,0.061988220706757594
Ce0s5gWIVbM,165,2,2661.796033484353,32.26419434526488,0.061988220706757594
Ce06z7BurU5,284,3,4581.515597027614,48.396291517897325,0.061988220706757594
Ce1InTvuyI7,111,0,1790.6627861622012,0.0,0.061988220706757594
Ce1WOiUsWjm,361,0,5823.687079320312,0.0,0.061988220706757594
Ce2vsljsp5q,517,4,8340.294238250974,64.52838869052977,0.061988220706757594
Ce288ZnFY9U,458,4,7388.500505065658,64.52838869052977,0.061988220706757594
Ce3LB5WMVDy,55,1,887.2653444947844,16.13209717263244,0.061988220706757594
Ce3YqGFseKc,493,10,7953.123906107794,161.32097172632442,0.061988220706757594
Ce3lKdgOGJW,142,0,2290.757798513807,0.0,0.061988220706757594
Ce304ajpNh4,186,8,3000.5700741096343,129.05677738105953,0.061988220706757594
Ce4B6QqFh-c,70,1,1129.246802084271,16.13209717263244,0.061988220706757594
Ce4GmtoIV6c,46,1,742.0764699410923,16.13209717263244,0.061988220706757594
Ce4JriPOIqm,171,7,2758.5886165201478,112.92468020842709,0.061988220706757594
Ce5R3_MOydG,291,1,4694.440277236041,16.13209717263244,0.061988220706757594
Ce5mdsuMKWz,220,6,3549.0613779791374,96.79258303579465,0.061988220706757594
Ce5vpxSo5a1,51,1,822.7369558042545,16.13209717263244,0.061988220706757594
Ce6EbGduPNP,69,0,1113.1147049116385,0.0,0.061988220706757594
Ce6SO9wuELG,182,0,2936.0416854191044,0.0,0.061988220706757594
Ce6dPamomZC,191,5,3081.2305599727965,80.66048586316221,0.061988220706757594
Ce8AZ9ROOP3,179,5,2887.645393901207,80.66048586316221,0.061988220706757594
Ce8Njn-I1zC,47,0,758.2085671137248,0.0,0.061988220706757594
Ce8a0PXMRCA,426,15,6872.2733955414205,241.98145758948664,0.061988220706757594
Ce8qJ6zseh_,340,10,5484.91303869503,161.32097172632442,0.061988220706757594
Ce86Mzrondg,128,3,2064.9084380969525,48.396291517897325,0.061988220706757594
Ce9ErSZFycQ,68,1,1096.9826077390062,16.13209717263244,0.061988220706757594
Ce-rhaLIbcT,883,27,14244.641803434446,435.56662366107594,0.061988220706757594
Ce-6zq9O5Cu,157,0,2532.7392561032934,0.0,0.061988220706757594
Ce_Hgo0OG9C,625,14,10082.560732895277,225.84936041685418,0.061988220706757594
Ce_cLxCNtNv,154,3,2484.342964585396,48.396291517897325,0.061988220706757594
Ce_zWXZuvAL,358,6,5775.290787802414,96.79258303579465,0.061988220706757594
Ce_14GouICv,130,1,2097.1726324422175,16.13209717263244,0.061988220706757594
Ce_6tShriXU,312,4,5033.214317861322,64.52838869052977,0.061988220706757594
CfADIuiFPSE,284,15,4581.515597027614,241.98145758948664,0.061988220706757594
CfAGf66O4fb,284,8,4581.515597027614,129.05677738105953,0.061988220706757594
CfALUz9FeQd,78,1,1258.3035794653306,16.13209717263244,0.061988220706757594
CfA7ve1u-54,218,4,3516.7971836338725,64.52838869052977,0.061988220706757594
CfBjTmxu8Vk,206,0,3323.212017562283,0.0,0.061988220706757594
CfBzxEJOSe9,294,2,4742.836568753938,32.26419434526488,0.061988220706757594
CfCJfxWMzw6,106,0,1710.002300299039,0.0,0.061988220706757594
CfDjtZ_ulMZ,138,0,2226.229409823277,0.0,0.061988220706757594
CfDyqWqs6F6,103,4,1661.6060087811416,64.52838869052977,0.061988220706757594
CfEDBHUMvPV,177,0,2855.381199555942,0.0,0.061988220706757594
CfERsLxIo7B,114,3,1839.0590776800984,48.396291517897325,0.061988220706757594
CfEoU8lOVuY,296,14,4775.100763099203,225.84936041685418,0.061988220706757594
CfE2V_VudMS,136,1,2193.9652154780124,16.13209717263244,0.061988220706757594
CfGFSdmtMdh,328,12,5291.327872623441,193.5851660715893,0.061988220706757594
CfGPPKMs_j-,201,7,3242.551531699121,112.92468020842709,0.061988220706757594
CfG8bR2sH3d,164,2,2645.6639363117206,32.26419434526488,0.061988220706757594
CfHKJ3XOZxF,92,1,1484.1529398821847,16.13209717263244,0.061988220706757594
CfHX-VVltD0,202,2,3258.683628871753,32.26419434526488,0.061988220706757594
CfHhumbLccs,257,9,4145.948973366538,145.188874553692,0.061988220706757594
CfIp_9WIqY3,116,3,1871.3232720253634,48.396291517897325,0.061988220706757594
CfI2Ec6sjhB,135,6,2177.8331183053797,96.79258303579465,0.061988220706757594
CfJI-PAL4mf,630,31,10163.22121875844,500.0950123516057,0.061988220706757594
CfJcbSiu_XC,215,1,3468.4008921159752,16.13209717263244,0.061988220706757594
CfJuvHPInlr,314,6,5065.478512206587,96.79258303579465,0.061988220706757594
CfLbkd5sGQb,307,11,4952.55383199816,177.45306889895687,0.061988220706757594
CfLsCbrMVsq,376,3,6065.668536909799,48.396291517897325,0.061988220706757594
CfL_Bvusr7W,240,3,3871.703321431786,48.396291517897325,0.061988220706757594
CfMM10ju9UX,170,4,2742.456519347515,64.52838869052977,0.061988220706757594
CfMTrTyN9eT,292,18,4710.572374408674,290.377749107384,0.061988220706757594
CfMh2VnveaZ,91,2,1468.0208427095522,32.26419434526488,0.061988220706757594
CfOBamXMkk_,203,10,3274.815726044386,161.32097172632442,0.061988220706757594
CfOSj7ypdCB,227,1,3661.9860581875646,16.13209717263244,0.061988220706757594
CfOkR8JM4kp,536,12,8646.80408453099,193.5851660715893,0.061988220706757594
CfO06TIt1GC,244,4,3936.231710122316,64.52838869052977,0.061988220706757594
CfQxEzNul8y,531,3,8566.143598667826,48.396291517897325,0.061988220706757594
CfRCNQsslU0,414,6,6678.688229469832,96.79258303579465,0.061988220706757594
CfRTXwduxyW,201,3,3242.551531699121,48.396291517897325,0.061988220706757594
CfRhG0JrxCi,259,5,4178.213167711802,80.66048586316221,0.061988220706757594
CfRuR7_jOef,85,2,1371.2282596737575,32.26419434526488,0.061988220706757594
CfTAs7Dpmog,233,6,3758.778641223359,96.79258303579465,0.061988220706757594
CfTaEp5DHjG,132,4,2129.4368267874825,64.52838869052977,0.061988220706757594
CfTtaovlphR,100,0,1613.2097172632443,0.0,0.061988220706757594
CfT7Hu5I9lW,158,2,2548.8713532759257,32.26419434526488,0.061988220706757594
CfV1v3TMHsP,502,12,8098.312780661486,193.5851660715893,0.061988220706757594
CfWEj_mMbHC,86,1,1387.36035684639,16.13209717263244,0.061988220706757594
CfWSIa_I9w2,45,2,725.9443727684599,32.26419434526488,0.061988220706757594
CfWeOVIONPn,83,2,1338.9640653284928,32.26419434526488,0.061988220706757594
CfWufK2uc8K,86,1,1387.36035684639,16.13209717263244,0.061988220706757594
CfW36bjo7M5,57,1,919.5295388400492,16.13209717263244,0.061988220706757594
